scene_id,im_id,obj_id,score,R,t,time
1,5,1,"tensor(0.97728, device='cuda:0')",-0.4719243546649563 -0.16708578322364817 -0.8656614491350556 0.8802656285827393 -0.03451385749432795 -0.4732242774591093 0.04919173314591954 -0.985338081414395 0.16336780192161296 ,16.180406997308683 -8.341340540103939 304.64476976044295 ,0.023685455322265625
1,5,1,"tensor(0.96755, device='cuda:0')",-0.1979765759943462 -0.6864078571820468 -0.6997496187611008 -0.38130762487825787 0.7115813535362107 -0.590132588923266 0.903000426670584 0.14998743580155438 -0.40260898963438196 ,217.51836817423035 145.14203784844887 519.3853668560711 ,0.023685455322265625
1,5,1,"tensor(0.95661, device='cuda:0')",-0.9523433057265596 0.2994968959798575 -0.05782592270114709 0.09706663187566597 0.47728159146004645 0.8733729738374547 0.2891717431114642 0.8261379374848947 -0.48360708352347537 ,-240.3923463225531 -30.2697499001248 594.398384755182 ,0.023685455322265625
1,6,1,"tensor(0.97050, device='cuda:0')",-0.3339089992421096 -0.8992624567494126 -0.2825452425827476 0.6968765435612028 -0.033669639944051734 -0.7164003338778039 0.6347187276733876 -0.4361116705925774 0.6379175083924468 ,-133.4477399181761 -109.85873949170897 455.4330613385716 ,0.026189327239990234
1,6,1,"tensor(0.95692, device='cuda:0')",0.025291373323581376 -0.9996475900577435 0.008064869940233957 0.08994717748010765 -0.005759186946634839 -0.9959298855989189 0.9956253570991296 0.025913846828662157 0.08976982145337811 ,58.75485028557206 84.60173025426172 648.5032894918387 ,0.026189327239990234
1,6,1,"tensor(0.65267, device='cuda:0')",0.9079051865132285 -0.38792603990871005 -0.15881297133145522 0.0 0.3788698017086025 -0.9254499842526791 0.4191755864818224 0.840220840561593 0.34397785798447866 ,-978.4661166819865 540.8406598199421 2049.116834410652 ,0.026189327239990234
1,7,1,"tensor(0.96682, device='cuda:0')",0.8462497914640348 0.4491938807745718 0.28650680257501293 0.3148364316033368 -0.8554291595260537 0.4112407742039048 0.4298131126226318 -0.25780964005876406 -0.8653293463822983 ,-162.50130490873585 135.12659772848923 595.1899869692852 ,0.025693416595458984
3,7,3,"tensor(0.74096, device='cuda:0')",0.6487542265396935 0.6334755762547053 0.42169497013321516 -0.7596669140105383 0.5718567170311605 0.3096547673523674 -0.044990369020376036 -0.5212375557028796 0.8522248982635382 ,367.99272778986557 173.68297297507135 709.6993598733959 ,0.025693416595458984
3,7,3,"tensor(0.61696, device='cuda:0')",0.9113106221187264 0.10044728670390518 0.3992784649932969 0.0 0.9697827308824548 -0.2439701926100157 -0.41171950404805935 0.2223326280058589 0.8837733038004872 ,179.59996994466582 -96.98577044557446 385.51892062402214 ,0.025693416595458984
1,8,1,"tensor(0.98245, device='cuda:0')",0.6796478052956676 -0.006630296912464466 -0.7335086229347514 0.22738508873395893 0.9526072853260263 0.20207766171754027 0.6974058231605414 -0.30413056259874904 0.6489450814322706 ,-30.787008042552763 17.323192361247003 232.53532037561473 ,0.3421626091003418
4,8,4,"tensor(0.94620, device='cuda:0')",-0.553117231195026 0.8032276341242511 -0.2211033612008333 -0.5968094790117876 -0.5672000780947988 -0.5675407625633007 -0.5812742677229285 -0.18195999337330204 0.7931020025789627 ,221.93964325277824 32.94105980719433 481.7022156694388 ,0.3421626091003418
5,8,5,"tensor(0.69893, device='cuda:0')",0.014454808613036052 -0.7453300702201182 -0.6665389297960278 0.9724903114052795 0.16547837850296332 -0.16394968884048655 0.23249441440779342 -0.645832790026725 0.7272182303789374 ,-343.15138502592725 87.6473439163125 649.7265961649456 ,0.3421626091003418
1,9,1,"tensor(0.96694, device='cuda:0')",0.34210777033452894 -0.6199507528603551 0.7061326628223737 -0.8861783756276838 -0.4627707589553285 0.023045850511296012 0.31249025592267177 -0.6336436606514645 -0.7077044236611743 ,-46.83028980405839 -163.77273903796484 518.0432841541618 ,0.018184423446655273
4,9,4,"tensor(0.93868, device='cuda:0')",-0.07059063238775279 0.6836774717347148 0.7263622218022668 0.633901635140147 0.5929813570336204 -0.4965297847835659 -0.770185483884074 0.4253918485972603 -0.4752431962282682 ,-201.2870940195083 63.750677087390265 537.2332594118424 ,0.018184423446655273
1,10,1,"tensor(0.96317, device='cuda:0')",-0.19033025856186855 -0.9666107389506368 -0.1715752663441804 -0.9781758877558053 0.20156174654068032 -0.050445960637226256 0.08334461763613941 0.1582293957416721 -0.9838786170226037 ,307.9715661639684 -119.94964330973129 573.2154071034239 ,0.022922039031982422
5,10,5,"tensor(0.93789, device='cuda:0')",0.30958724195842835 -0.6263752743325847 0.7154088029381193 -0.13333738434130774 0.7163408151280756 0.6848919466008215 -0.9414759059867607 -0.3074245473062024 0.1382507365621774 ,-32.429985577199886 13.14997241751913 97.74117361363783 ,0.022922039031982422
3,10,3,"tensor(0.82529, device='cuda:0')",-0.5507078890943519 0.8344854897961038 -0.018835822493310825 -0.7895951871755663 -0.5281352209400166 -0.3124301982712656 -0.27066632830558257 -0.15718510019208703 0.9497539591911045 ,-33.60808777623538 -123.52145414759534 340.3834660472125 ,0.022922039031982422
1,11,1,"tensor(0.96788, device='cuda:0')",0.5468734904458334 -0.6200539093720387 -0.5625500288152536 -0.7522510248297493 -0.6588570115856098 -0.005082708635329836 -0.3674884774930814 0.42595843430660146 -0.8267476224053418 ,88.6958091534786 -89.9590467310134 317.6733841289063 ,0.030871868133544922
1,11,1,"tensor(0.94142, device='cuda:0')",0.4875971077252061 -0.6758555302968436 -0.5526919238646302 -0.8728791274000428 -0.39056766482759897 -0.2924703884848109 -0.01819586456735603 0.6250409597444705 -0.7803798492749272 ,151.49501741475248 70.11673752987708 526.1608986376563 ,0.030871868133544922
3,11,3,"tensor(0.76709, device='cuda:0')",-0.6173562407627595 0.7753316538791926 -0.13316192580550007 -0.7733483367211152 -0.5670987679417393 0.28342783471219946 0.14423460778175967 0.27795649640171627 0.9497034084524099 ,-78.74607677544327 93.82746996676994 354.84967993669795 ,0.030871868133544922
5,11,5,"tensor(0.50674, device='cuda:0')",0.9485745423252994 0.14267536979717255 0.28257755838988513 -0.3029678485724361 0.1504750363304454 0.9410460914178119 0.09174323072433364 -0.9782642803938981 0.18596283855026113 ,49.44170158836942 -10.31197195143195 457.83439625558356 ,0.030871868133544922
1,12,1,"tensor(0.97096, device='cuda:0')",0.21501932968174456 0.9758528579404345 0.0384433025727442 0.816661686180497 -0.20125127599072778 0.5408896507023694 0.5355654751643729 -0.08490655782441209 -0.8402145548908142 ,148.27379686972603 73.82006074498975 399.7575399527813 ,0.02360987663269043
1,12,1,"tensor(0.97055, device='cuda:0')",-0.7931584144972306 0.2851665724873697 0.5381261519830135 0.5826206658246107 0.6126047434082994 0.5341054091728887 -0.17734962437605278 0.7371536164799417 -0.6520365453287228 ,-65.99595264649594 -26.71822654138594 200.22001151564055 ,0.02360987663269043
1,12,1,"tensor(0.94075, device='cuda:0')",0.9986999555379047 -0.05013247126099644 0.009226816019226267 0.0 -0.18100849470975489 -0.9834815325378045 0.05097449174427622 0.9822029628178557 -0.18077317561861525 ,-38.366203620588415 -231.11789234184573 715.2636091290481 ,0.02360987663269043
5,13,5,"tensor(0.93531, device='cuda:0')",-0.493629691472517 -0.8371677232139086 -0.235541781655799 -0.6444826248538074 0.5339898840968113 -0.5472631450626114 0.583927969837286 -0.11834275174726433 -0.8031333134359393 ,314.3653280128651 -13.293174517809131 728.1235848333972 ,0.009631633758544922
1,14,1,"tensor(0.95938, device='cuda:0')",0.9175730256958899 0.34897996383176166 0.19045400326396927 0.0 0.47904848464841615 -0.8777884422547702 -0.39756728048883716 0.8054349968805914 0.43956196751387827 ,243.4635267272354 202.6957960531347 524.0735818391832 ,0.015877723693847656
5,14,5,"tensor(0.68475, device='cuda:0')",-0.34151752514111156 -0.8975601671775271 0.2788396067952688 -0.8501184192532933 0.4215197750720375 0.31562596925712716 -0.4008297060695132 -0.12925488586304518 -0.906988820886321 ,-88.61074426034695 -46.00804326461647 270.21431947392614 ,0.015877723693847656
4,15,4,"tensor(0.94900, device='cuda:0')",-0.25139250706423427 0.7803830737272854 -0.5725417588542456 -0.3215557760474269 0.4906002363535003 0.8098847393181492 0.9129094644500603 0.38770306463818915 0.1276034615034412 ,197.9873100177662 -52.102861629411386 415.61006286050014 ,0.030705690383911133
5,15,5,"tensor(0.94361, device='cuda:0')",0.6793856365873264 0.5692780391704835 0.46298776540751346 -0.37360228770790826 0.8114152340920242 -0.44947374617746355 -0.6315508589323987 0.13239271883904694 0.7639474331262293 ,143.2027468074898 142.83787072611003 513.3140743442785 ,0.030705690383911133
5,15,5,"tensor(0.94075, device='cuda:0')",-0.984225349356924 -0.1756860570049604 0.0208535622206604 0.10863004694613856 -0.6931453158167913 -0.71256514373194 0.13964230943278227 -0.6990593540861105 0.7012959752351275 ,67.48377510506404 21.748852168430073 289.8489251488224 ,0.030705690383911133
3,15,3,"tensor(0.75315, device='cuda:0')",-0.9804752311878618 0.1966425982612093 -9.785800719658611e-05 -0.0003348743015694032 -0.002167352007592707 -0.9999975952193472 -0.19664233747164184 -0.9804728405898634 0.0021908855134614505 ,-16.246971548978834 0.7977158249540788 363.74303979020993 ,0.030705690383911133
3,16,3,"tensor(0.73046, device='cuda:0')",0.9251248334288065 0.276803865649179 -0.25985315571490464 -0.16296697441592284 0.9076890593259477 0.38670704264300143 0.34290787075108553 -0.3154048058315654 0.8848355783055457 ,-209.46499080251206 200.11453214267775 518.2666326879174 ,0.015514612197875977
1,16,1,"tensor(0.65186, device='cuda:0')",0.6725763520991036 -0.7372084523632232 0.06453486159653632 -0.7396686769173398 -0.6669727102891583 0.08965295375438925 -0.02304992373988743 -0.1080328722831905 -0.9938800730077193 ,-372.1568849152732 -328.6425954654251 959.7548772188327 ,0.015514612197875977
1,17,1,"tensor(0.96389, device='cuda:0')",0.5512156551276757 -0.6066255605178865 -0.5728583863997518 -0.8236581542876297 -0.2859937150038432 -0.4896885130915324 0.13322367063574914 0.741763455762456 -0.6572963024981024 ,129.61853395570833 127.83196998996135 338.0030606613751 ,0.027912616729736328
1,17,1,"tensor(0.94327, device='cuda:0')",0.19896252056484348 -0.28405730867195456 0.9379367573565557 0.9542478514791781 0.2741449078060796 -0.1193968486659874 -0.22321503837747317 0.9187796334889246 0.3256056383542846 ,-108.96703828667654 57.08609025201051 559.7762432598909 ,0.027912616729736328
4,17,4,"tensor(0.91541, device='cuda:0')",0.47269055261393267 0.006204473596427756 0.8812066420408586 0.023598674388748152 0.999527469718087 -0.01969618861740148 -0.8809124497000986 0.030105510896672127 0.4723207746616929 ,163.23576427779975 -32.93836700740291 478.01038915698564 ,0.027912616729736328
1,17,1,"tensor(0.59077, device='cuda:0')",-0.1041580901806364 0.9652885002595263 -0.23951869137217074 -0.9325248148506724 -0.011063004788197786 0.36093639275193024 0.3457579528190809 0.26095156867083796 0.9013077814323958 ,-113.54287856914999 61.15262167776279 619.5943463753167 ,0.027912616729736328
3,18,3,"tensor(0.73527, device='cuda:0')",-0.0945024478878296 0.47862984249804413 0.8729162395175756 0.2387101760759349 0.862154427704451 -0.4468861092352352 -0.9664816289930214 0.16614215798498572 -0.19572951785330656 ,17.788934627856236 -131.3399106235745 631.6416776080083 ,0.01018071174621582
3,19,3,"tensor(0.67535, device='cuda:0')",0.03351290232806298 -0.9912895831226456 0.1273650178427393 -0.36836272377348717 -0.1307162103949272 -0.9204467263639796 0.9290779241332385 -0.01606968364718875 -0.369534810479002 ,-208.79506773034765 -213.55366182807447 566.9056231475287 ,0.023409128189086914
4,19,4,"tensor(0.59194, device='cuda:0')",0.5760074782777904 0.7283641415815179 -0.3710809375679102 0.45113194383425054 0.09531540797215368 0.8873527721574054 0.6816856711273835 -0.6785282973180413 -0.2736859432237765 ,102.57276020367884 -15.488555881214499 246.19834002161224 ,0.023409128189086914
1,19,1,"tensor(0.53861, device='cuda:0')",-0.06450602487487767 -0.7267019369660012 -0.6839175882843663 -0.9971351291234147 0.019807808755765068 0.07300126697754067 -0.03950325332011018 0.6866672742472567 -0.7258977527551453 ,184.84439644413263 -27.69825550021338 453.5202449759601 ,0.023409128189086914
1,20,1,"tensor(0.94628, device='cuda:0')",0.41492164890471994 -0.4926466102208422 -0.7649440127931598 -0.87897793660547 -0.43420750158419735 -0.1971335398373387 -0.23502725848500805 0.7541638833873727 -0.6131875934517089 ,259.88915127227597 -36.904909557646846 608.0278683032022 ,0.031771183013916016
4,20,4,"tensor(0.89845, device='cuda:0')",-0.8189372030162713 0.5090508190381389 0.26497003821656256 0.3194689653131781 0.02082486943417214 0.9473678826172951 0.47674043012693396 0.8604845079660932 -0.17968019877753996 ,-90.89327168083643 -156.91693865383596 462.04341139835503 ,0.031771183013916016
1,20,1,"tensor(0.89539, device='cuda:0')",0.5068492448802714 -0.7202122154407546 -0.4737068795090682 -0.8354294577059017 -0.27492230991926425 -0.4758942579038741 0.2125122682612034 0.6369553267212514 -0.7410306657621548 ,60.01116465217114 140.56390050142255 421.8087737568763 ,0.031771183013916016
1,20,1,"tensor(0.88044, device='cuda:0')",-0.8172333628230073 -0.08283138632584738 -0.5703232347786095 0.12090683995717144 -0.992235976293193 -0.02914281045240691 -0.5634812922720414 -0.09277245705936768 0.8209032247899858 ,88.35106529337989 130.62375153024203 417.20318721012495 ,0.031771183013916016
1,21,1,"tensor(0.98517, device='cuda:0')",0.15939349639005979 -0.13604625722573338 -0.9777960570606847 -0.431571546132252 0.8811998546800666 -0.1929580697479303 0.8878849665793253 0.4527452175414991 0.08174383227945264 ,-175.9553661125972 89.51455211869072 415.3252784497778 ,0.018515586853027344
1,21,1,"tensor(0.96265, device='cuda:0')",0.2950912959627544 0.692769041240724 0.6580214149595968 -0.9334488255069069 0.06202451980099149 0.35330758427074854 0.20394709413668483 -0.718487309868354 0.6649673438232422 ,33.95331353776531 7.4782966573612315 124.54668005938174 ,0.018515586853027344
1,22,1,"tensor(0.98253, device='cuda:0')",-0.2654879376770162 0.6235215357526045 -0.7353482504233746 -0.833490193979683 -0.5317854687068849 -0.14999437260080423 -0.4845722355724839 0.5730838592430536 0.6608817131585445 ,-38.9558218535298 84.07560459965677 296.9178273337212 ,0.023413658142089844
1,22,1,"tensor(0.97497, device='cuda:0')",0.35630637816050764 0.656049330515517 -0.6653157452009411 0.8659533905428581 0.035595333177513386 0.4988563898190641 0.35095653618285777 -0.7538781388169603 -0.5554252978793877 ,122.05171879368162 -118.58426253539639 602.9099779359219 ,0.023413658142089844
3,22,3,"tensor(0.54134, device='cuda:0')",-0.41403818016891564 -0.9075554952429037 -0.07010997373284655 0.8698621088169269 -0.3717969082148548 -0.3242020522551385 0.2681646826242809 -0.1952180373230985 0.9433862522300905 ,-26.571479447576102 -115.91542559189004 338.22915220370476 ,0.023413658142089844
1,23,1,"tensor(0.96038, device='cuda:0')",0.9263720454741667 -0.35651371859827796 -0.1213787535577637 -0.011672095381073928 0.294959801078698 -0.9554383695126704 0.3764287390110159 0.8865081410787173 0.26908125212978634 ,-161.59282241444794 83.67753661545042 348.32071832309805 ,0.02412247657775879
4,23,4,"tensor(0.94465, device='cuda:0')",-0.38605211144313617 0.8941473432025003 0.22685743517505993 0.9174311088052742 0.3978361508389283 -0.006823318986431751 -0.09635314134277867 0.20549191159161384 -0.9739040745493383 ,-30.48071798355343 23.322742379736134 344.7775403300825 ,0.02412247657775879
3,23,3,"tensor(0.77658, device='cuda:0')",0.5663919730779666 0.7829138025349079 0.2573831980397695 -0.7699884208786983 0.6140452753983464 -0.17339616914366157 -0.2937991908524875 -0.09997188385391209 0.9506248775900636 ,93.57685257386248 -59.92898397254642 340.3834660472125 ,0.02412247657775879
1,24,1,"tensor(0.95894, device='cuda:0')",-0.25195527419726893 0.5769795286161964 0.7769254554730529 0.9112860295579921 0.4116480749176874 -0.010180115372242338 -0.32569358626876466 0.7054363798205999 -0.6295102873575593 ,-246.65131444419742 187.8413822138982 665.1158512273292 ,0.02546405792236328
5,24,5,"tensor(0.92151, device='cuda:0')",-0.22171443419197726 -0.7478658971388017 0.6257310201418073 0.9355610899637448 -0.34405188327269093 -0.07971040435454296 0.2748966289658378 0.5677366480273137 0.7759555025063798 ,-77.28371204795127 -220.50509917179747 606.681163819723 ,0.02546405792236328
1,24,1,"tensor(0.90463, device='cuda:0')",0.007360191607798869 -0.9970830407440952 0.07596866090701941 -0.9181568682466343 0.02335805343731123 0.3955279593545227 -0.39614870045354134 -0.07266230935037041 -0.9153067223225456 ,-87.61857703642877 -48.77288889821723 752.5025432285239 ,0.02546405792236328
4,25,4,"tensor(0.96139, device='cuda:0')",-0.34337313077966664 0.890701966361702 0.2979008227211999 -0.6191350731354524 0.02384043485607451 -0.7849225406875707 -0.7062341355896979 -0.4539621578780229 0.5432786623295646 ,-24.690080321410914 86.3833372091899 478.20115976699185 ,0.01872873306274414
3,25,3,"tensor(0.67681, device='cuda:0')",0.14924679743024116 0.9873327255890167 -0.05384684241234672 0.11572886748461739 -0.07152437358502611 -0.9907023232101545 -0.9820041866955276 0.14162751485581165 -0.1249376818586867 ,226.44421320078825 -29.1023705921853 524.5986613160844 ,0.01872873306274414
1,26,1,"tensor(0.96688, device='cuda:0')",-0.6343168875570543 -0.07709537723642321 -0.7692193373600961 -0.5132397703400803 -0.702100862648253 0.4935983355014895 -0.5781237102049986 0.7078917159264919 0.40578602023905863 ,-47.66200288433448 76.6023292279163 222.78783274269523 ,0.02486705780029297
4,26,4,"tensor(0.90791, device='cuda:0')",0.5431842935891987 -0.8281855108353 -0.13805644802209094 0.12026259210682277 0.23947746265410083 -0.9634248563435042 0.8309559146776385 0.5067142237230242 0.22968013266066784 ,110.20750853402065 167.71837911288893 564.495382846516 ,0.02486705780029297
1,26,1,"tensor(0.65134, device='cuda:0')",-0.573776251987777 0.7386319604951064 -0.35384126326647464 0.8144799759274199 0.5599883675207054 -0.15177416464855067 0.08604174259119113 -0.375281034928027 -0.9229089680760612 ,-321.06447393011297 180.16718826103445 673.4557997071614 ,0.02486705780029297
1,27,1,"tensor(0.98131, device='cuda:0')",0.11561834497634763 0.9630113051052281 -0.2433960240933606 0.8722760351508778 0.018779745317770068 0.48865308723803746 0.47514936262863233 -0.26880578008168876 -0.8378403999499423 ,111.74381950339985 -57.12317344248571 335.4192593109989 ,0.016839981079101562
1,27,1,"tensor(0.96990, device='cuda:0')",-0.9146160093037945 0.05084929197713234 0.4011133319033737 0.08571235032341866 0.9938968335799419 0.06944405807411644 -0.3951340893003757 0.09789501368910498 -0.9133923679162055 ,-38.48157516915281 -2.1825645701634855 275.54436088790624 ,0.016839981079101562
4,28,4,"tensor(0.90259, device='cuda:0')",-0.13774120212600252 -0.148861230130768 -0.9792178998572475 0.9843745540718412 -0.13007198607222023 -0.11869294728454613 -0.10970003889127669 -0.9802660927539943 0.16445147875306473 ,-10.839962705951129 16.307616908613007 255.08016420892923 ,0.0225069522857666
4,28,4,"tensor(0.68947, device='cuda:0')",-0.1991718575930157 -0.9390872750312224 -0.28008152566240524 0.7537637191562964 0.03583473830193242 -0.6561677584387241 0.6262354404108851 -0.34180544379115013 0.7007126456459305 ,-214.77618779333397 81.26730355384295 531.1495669982768 ,0.0225069522857666
3,28,3,"tensor(0.55718, device='cuda:0')",-0.8770073700139991 0.4745413468617745 0.07528999309165556 0.023639058511247164 0.19912368683664272 -0.9796892120735454 -0.4798950592096467 -0.8574148747597021 -0.18585065156456673 ,-201.60760924534006 -68.65370194649606 492.90293421470653 ,0.0225069522857666
1,29,1,"tensor(0.94996, device='cuda:0')",-0.2236082122008176 -0.9500980376770765 0.21751571492313534 -0.8645865976119645 0.29637987034574614 0.40576962390450777 -0.4499882028077192 -0.09732775172584257 -0.88771500273335 ,201.20377711053212 -100.25068262989191 728.6830834315838 ,0.02286362648010254
5,29,5,"tensor(0.90058, device='cuda:0')",-0.6424022789271325 0.20524000051527547 0.7383737903106502 -0.6738609084215417 -0.6101597204845299 -0.4166732432008742 0.3650079288598004 -0.7652330740935928 0.5302712081404656 ,95.66612853943442 -122.15395745290718 392.44888754587237 ,0.02286362648010254
3,29,3,"tensor(0.77764, device='cuda:0')",-0.826691031799998 0.40022350352848046 0.3954782992337801 -0.3986138839545571 -0.9126564315563704 0.09036154855609213 0.39710062888406233 -0.08294205906643823 0.914019532273628 ,102.29421177766669 29.714916867429082 293.6732427329481 ,0.02286362648010254
1,30,1,"tensor(0.98396, device='cuda:0')",-0.7652687687967877 -0.6428035935106476 -0.03416506511111511 -0.5861245318501672 0.6738833221323417 0.4498214104678664 -0.2661235515088266 0.36425925976106144 -0.8924648155589398 ,-79.81648387952973 -20.839052552149774 276.63188863659764 ,0.01629948616027832
3,30,3,"tensor(0.53711, device='cuda:0')",-0.9901182241019904 -0.0965433886959535 -0.10171173187112102 0.06485877487553363 0.32780286162698014 -0.9425171739712799 0.1243351986477105 -0.9398003287976999 -0.3183019012965041 ,146.5206175466156 -125.82800078685558 440.92660413151333 ,0.01629948616027832
1,31,1,"tensor(0.96554, device='cuda:0')",0.745361111438012 -0.5746049200757666 -0.33803254189591475 -0.6572454512268039 -0.7182821602797937 -0.2282523933400651 -0.11164779620559695 0.39230080811606116 -0.9130360592845822 ,56.861415732146384 -23.933063635961698 520.9306576452196 ,0.015099525451660156
5,31,5,"tensor(0.65815, device='cuda:0')",-0.9848210358872382 0.1600494440930757 0.06716920960890156 -0.037400590416736275 -0.5735605717339328 0.8183089064581444 0.16949549584123655 0.8033756568366641 0.5708404601040398 ,-10.934710250795463 -95.55564002815377 342.2427373794401 ,0.015099525451660156
1,32,1,"tensor(0.98436, device='cuda:0')",-0.3338042353301211 -0.9047153325111106 0.26469775139767215 -0.940207900614062 0.2993778819710452 -0.16242532871885768 0.06770403310417433 -0.30308917979011013 -0.9505541083997202 ,-2.9794225276499944 91.5096420896202 315.5067079590855 ,0.022896766662597656
4,32,4,"tensor(0.95043, device='cuda:0')",0.31974590522673 0.8681232549752297 -0.37963741947014584 -0.8461174385029331 0.44193806938571834 0.29795305517624626 0.4264362043166293 0.22594857157954462 0.8758421128543598 ,112.91326751752327 -166.18542863573708 437.65479611002934 ,0.022896766662597656
3,32,3,"tensor(0.62053, device='cuda:0')",-0.8836791812245637 -0.44614333029303793 -0.1416588631371929 0.2580767180299635 -0.21187973440284325 -0.9426045755035688 0.3905221021673003 -0.8695188939778238 0.3023729166681678 ,-234.12656356454224 129.52602901481728 482.6692952813613 ,0.022896766662597656
1,33,1,"tensor(0.96280, device='cuda:0')",0.25571576844209065 0.9664534355805148 0.024025041616840492 0.7848524082622997 -0.22204736799988745 0.5785340643464231 0.5644609313450665 -0.12908417106269232 -0.8153043197273752 ,232.6049018091313 -208.19661226172107 588.8827581446644 ,0.026455402374267578
1,33,1,"tensor(0.96116, device='cuda:0')",-0.47209182788195536 -0.5848164565515552 -0.6596355192025041 0.877877773236783 -0.24365751728285026 -0.4122640289042752 0.08037363562700034 -0.7737058397207821 0.628426091340945 ,-126.73004412243549 128.6529145996018 327.1414606418719 ,0.026455402374267578
1,33,1,"tensor(0.88056, device='cuda:0')",-0.013447080519486902 -0.9987778317173217 0.04756068644950189 -0.9622775366212521 0.0 -0.272069738328493 0.27173722332363137 -0.04942512387486143 -0.9611014715368599 ,-40.81620328850594 119.19674878286567 816.1513893317215 ,0.026455402374267578
1,34,1,"tensor(0.95546, device='cuda:0')",0.6615082565153348 0.10143895341051931 -0.7430457356670722 -0.020877901159076312 -0.9879346638899348 -0.15345752874288554 -0.7496472102297413 0.11702665771378831 -0.651409104617909 ,346.33205897591046 -217.3287957267552 663.1904095101851 ,0.025774717330932617
4,34,4,"tensor(0.77940, device='cuda:0')",0.5489670720303065 0.5061058727727936 -0.6652007211145832 -0.8114353935541432 0.5136167545629787 -0.27887350451383097 0.20051871711664537 0.6928597801698998 0.6926309039516019 ,204.00694079594336 10.4372467642572 479.1523449593689 ,0.025774717330932617
5,34,5,"tensor(0.61072, device='cuda:0')",0.9477951165751671 -0.3187514161240895 0.009052718660864573 -0.28295520301483745 -0.8275877453510438 0.48480395711215896 -0.14704002884622072 -0.4620563368937421 -0.8745759952418309 ,-119.30342060755353 137.4035101905333 483.89549526488196 ,0.025774717330932617
4,35,4,"tensor(0.90041, device='cuda:0')",-0.43394800817332024 -0.1660364465305248 -0.885506083901135 -0.3513426466458638 -0.8738656299562135 0.33603155421643055 -0.8296068170225506 0.45693627477444426 0.3208765649669134 ,-255.0382702427923 -116.8285577399089 587.4811934897041 ,0.026953458786010742
1,35,1,"tensor(0.73303, device='cuda:0')",-0.038441234281719305 0.9989753396141241 0.023886028337584197 0.9992498101126013 0.03854225189321085 -0.003783095152289917 -0.004699840085467008 0.02372268243361599 -0.9997075301513564 ,7.3867457745404765 397.7529093829021 1103.6763286477742 ,0.026953458786010742
