scene_id,im_id,obj_id,score,R,t,time
1,11,1,"tensor(0.94142, device='cuda:0')",-0.09027812729056682 0.21445473615103333 0.9725528396315024 0.9767848884029818 0.20955765103976148 0.04446203637117371 -0.19427079430650981 0.9539888663045749 -0.22839461781405782 ,214.95024805574565 125.7628103149637 932.1998906495543 ,0.023325204849243164
3,11,3,"tensor(0.76709, device='cuda:0')",-0.8390327308404006 0.5414322185713907 -0.053621164397668855 -0.09213207265465817 -0.23851652001473866 -0.9667582690975113 -0.536223607990973 -0.8062016015693101 0.2500064396375074 ,-74.28597318290454 88.56030000986708 334.8417996429713 ,0.023325204849243164
5,11,5,"tensor(0.50674, device='cuda:0')",0.7587615694983812 0.5405415741697593 -0.3634497038744585 -0.20851620505631122 -0.327048486242729 -0.9217159431599595 -0.6170914623305588 0.7751477886444741 -0.13544014500256002 ,43.463545601491624 -8.657879390983107 411.43843530034763 ,0.023325204849243164
1,12,1,"tensor(0.97096, device='cuda:0')",-0.7752792153528189 -0.6260176105303374 -0.08392907450820793 -0.35647114353460563 0.32397561283751386 0.8763379063544428 -0.5214119888044846 0.7093248575881463 -0.4743287724126671 ,162.15686057360523 79.02391157093724 432.9054834290896 ,0.017479658126831055
1,12,1,"tensor(0.97055, device='cuda:0')",0.82229313630257 -0.3497767565153289 0.4488766184502141 -0.5675905268361707 -0.5608455513735531 0.6027381366317657 0.04092666411425416 -0.7504055490906976 -0.6597094209258858 ,-97.18361769213608 -53.120721931938164 288.3112809657672 ,0.017479658126831055
1,12,1,"tensor(0.94075, device='cuda:0')",0.9986999555379047 -0.05013247126099644 0.009226816019226267 0.0 -0.18100849470975489 -0.9834815325378045 0.05097449174427622 0.9822029628178557 -0.18077317561861525 ,-38.366203620588415 -231.11789234184573 715.2636091290481 ,0.017479658126831055
5,13,5,"tensor(0.93531, device='cuda:0')",-0.4491754601274007 -0.7826567726187745 -0.4309173729304745 -0.6573657949079863 0.6161456163814347 -0.4338603359365007 0.6050715806450748 0.08839092537079621 -0.7912492822162714 ,312.5325914752507 -13.208179319612404 723.1192099305308 ,0.006067514419555664
1,14,1,"tensor(0.95938, device='cuda:0')",-0.15642179828197958 0.3038752841091552 0.9397829710788612 0.9362879838943432 0.3485751684628632 0.04312960869463536 -0.3144789853667451 0.8866539142408758 -0.33903953180128676 ,193.1931707501172 153.4098749822447 535.4559401576971 ,0.011977672576904297
5,14,5,"tensor(0.68475, device='cuda:0')",-0.25173079662586706 -0.7218501768504784 -0.6446424809233714 -0.7925884451935921 -0.2284696925638256 0.5653363212508069 -0.5553693929050383 0.6532487441707973 -0.5146172516186813 ,-85.73652678217283 -43.822774351565144 261.4516470700107 ,0.011977672576904297
4,15,4,"tensor(0.94900, device='cuda:0')",-0.25139250706423427 0.7803830737272854 -0.5725417588542456 -0.3215557760474269 0.4906002363535003 0.8098847393181492 0.9129094644500603 0.38770306463818915 0.1276034615034412 ,197.9873100177662 -52.102861629411386 415.61006286050014 ,0.02493119239807129
5,15,5,"tensor(0.94361, device='cuda:0')",0.6793856365873264 0.5692780391704835 0.46298776540751346 -0.37360228770790826 0.8114152340920242 -0.44947374617746355 -0.6315508589323987 0.13239271883904694 0.7639474331262293 ,143.2027468074898 142.83787072611003 513.3140743442785 ,0.02493119239807129
5,15,5,"tensor(0.94075, device='cuda:0')",-0.9971578874953976 0.04443904421714687 0.060838464434787146 0.02463682803876268 -0.5707849702205064 0.8207298852086259 0.07119813276979131 0.8198961453253956 0.5680678980286186 ,67.52762433242003 21.66134538005972 288.58067822565295 ,0.02493119239807129
3,15,3,"tensor(0.75315, device='cuda:0')",-0.019220786890548236 0.9998138020994727 0.0017095270411215757 0.03813475914390405 0.0024417131612963308 -0.9992696223651926 -0.9990877346341234 -0.01914155605571683 -0.03817459018013547 ,-18.473897817900895 0.5149568383883889 412.531016948398 ,0.02493119239807129
3,16,3,"tensor(0.73046, device='cuda:0')",0.9293928542947381 0.35069967995390977 -0.11505936235745813 -0.21073701006493664 0.24827546034088543 -0.9454888726904257 -0.3030162288966885 0.902977868096858 0.30465084072177273 ,-197.0844145937954 187.69719921835443 486.90953563132507 ,0.01962566375732422
1,16,1,"tensor(0.65186, device='cuda:0')",0.6723607213530013 -0.7400959971259834 0.013746833081413945 -0.7398255129069679 -0.6712741636432584 0.0452681751011243 -0.02427490131007054 -0.04060680070062955 -0.9988802815669381 ,-392.97401277404896 -349.05290841656955 1021.4254505082408 ,0.01962566375732422
1,17,1,"tensor(0.96389, device='cuda:0')",-0.15618234740295084 0.2364429289814381 0.9590108527510951 0.9034230364247442 0.42669525233616423 0.04192825885810676 -0.3992917374762458 0.8729409504476553 -0.2802502549771275 ,176.1916486379402 228.01694891260166 598.840405324908 ,0.022470951080322266
1,17,1,"tensor(0.94327, device='cuda:0')",-0.009935161163026132 -0.19402245730871767 0.980946776656385 0.9834929788496277 0.17535240714697733 0.04464407980064281 -0.18067333263697266 0.965197813594523 0.1890775700769457 ,-112.28067212470422 56.36430390035078 566.0880562906217 ,0.022470951080322266
4,17,4,"tensor(0.91541, device='cuda:0')",-0.6379297004184176 0.13716243319735644 -0.7577810793649107 0.00029682837975578136 0.984054097547489 0.17786917943508415 0.7700945456351325 0.11324310142069549 -0.6277980493467951 ,167.80880061938248 -35.24956116192186 495.3594299068788 ,0.022470951080322266
1,17,1,"tensor(0.59077, device='cuda:0')",-0.0035322332934164744 -0.2179896013405931 0.9759446997834099 0.9819542223359932 0.18378345336690632 0.0446043440154512 -0.18908577039131058 0.958490571667715 0.21340664342897367 ,-238.79351991088708 114.84460578444586 1061.1055119367822 ,0.022470951080322266
3,18,3,"tensor(0.73527, device='cuda:0')",-0.4589862017895818 0.776143305320915 -0.4323577640939251 -0.4354408954741583 -0.6207106820811766 -0.6520041991421401 -0.7744177768591295 -0.11099467895284532 0.6228621742638722 ,17.972296879411704 -135.24485833587008 650.4103943845425 ,0.006165266036987305
3,19,3,"tensor(0.67535, device='cuda:0')",-0.8387788075831553 -0.5415760710655616 -0.05608450051993037 -0.1660709992589923 0.3525759360187848 -0.9209292223323123 0.5185272752271572 -0.7631419059320931 -0.38567330249296794 ,-224.9372930032371 -230.07585026398178 611.6378554639529 ,0.017457962036132812
4,19,4,"tensor(0.59194, device='cuda:0')",-0.34429818028460196 0.6783760463781123 -0.6490490757663191 0.9310953968644166 0.15798805047797895 -0.3287873748246154 -0.1204994812877062 -0.7175275016377902 -0.6860278124120222 ,102.74911189139222 -16.617073163143182 248.26215336990623 ,0.017457962036132812
1,19,1,"tensor(0.53861, device='cuda:0')",0.264523976213896 -0.6923026076595138 -0.6713748322925337 -0.9493294000028006 -0.3094414054076729 -0.05495185992891232 -0.16970785573541594 0.6518919512059969 -0.7390778901134345 ,199.3254290311181 -29.452682451694194 488.0452539073619 ,0.017457962036132812
1,20,1,"tensor(0.94628, device='cuda:0')",0.41492164890471994 -0.4926466102208422 -0.7649440127931598 -0.87897793660547 -0.43420750158419735 -0.1971335398373387 -0.23502725848500805 0.7541638833873727 -0.6131875934517089 ,259.88915127227597 -36.904909557646846 608.0278683032022 ,0.02448868751525879
4,20,4,"tensor(0.89845, device='cuda:0')",-0.10607259774582405 0.45565856793813 0.8838121256647394 0.9943543761517718 0.046082048063445624 0.09558148081139331 0.002824647813986718 0.8889610308167906 -0.45797413360786676 ,-90.49411647059972 -156.2314329666903 459.9997948597672 ,0.02448868751525879
1,20,1,"tensor(0.89539, device='cuda:0')",-0.4236967492802905 0.8424124767103592 0.33289981035145244 0.8719345027583866 0.478870595831993 -0.1020449672791218 -0.24537988415679013 0.24703070969057744 -0.9374244187778392 ,56.055431815797576 155.42548626879122 464.11915495517314 ,0.02448868751525879
1,20,1,"tensor(0.88044, device='cuda:0')",0.06713662328525502 0.8786486008379393 0.47272540661507206 0.9958346481317529 -0.0883056634168978 0.02270381881555303 0.06169300928113041 0.46923208122850363 -0.8809172643056811 ,51.56623652697107 126.56055023133314 458.20094486708854 ,0.02448868751525879
1,21,1,"tensor(0.98517, device='cuda:0')",-0.09520517340122109 0.9805331596203606 0.17172855861083697 -0.9912318420943707 -0.10925850955640626 0.07431025035426343 0.09162647093413598 -0.16314809522156515 0.9823376653929803 ,-126.57878494807173 47.77311846432387 240.97431776779214 ,0.012059211730957031
1,21,1,"tensor(0.96265, device='cuda:0')",0.5491954133357213 0.007910078136376286 0.8356565255144498 -0.8356723987431952 0.012381477321667358 0.5490886458470317 -0.006003328226913435 -0.9998920590159767 0.013410084525851636 ,13.031746445539063 -1.9876989920155523 193.64393027530284 ,0.012059211730957031
1,22,1,"tensor(0.98253, device='cuda:0')",-0.03585870130286183 0.7115584578857594 -0.701711275776663 -0.9825077022229673 -0.1534951392649176 -0.10544125044112726 -0.18273688356053647 0.6856557468827076 0.7046158018049975 ,-38.359873883953526 84.13413952339046 283.365824384053 ,0.017425060272216797
1,22,1,"tensor(0.97497, device='cuda:0')",-0.04085775531754006 0.04320315559860133 0.9982305000232837 0.9956523920529832 -0.08193872924492057 0.04429851971454768 0.08370757450544487 0.9957005232478541 -0.03966749266546553 ,25.63063422135319 -86.62299694572636 540.01008589982 ,0.017425060272216797
3,22,3,"tensor(0.54134, device='cuda:0')",-0.41403818016891564 -0.9075554952429037 -0.07010997373284655 0.8698621088169269 -0.3717969082148548 -0.3242020522551385 0.2681646826242809 -0.1952180373230985 0.9433862522300905 ,-26.571479447576102 -115.91542559189004 338.22915220370476 ,0.017425060272216797
1,23,1,"tensor(0.96038, device='cuda:0')",0.9263720454741667 -0.35651371859827796 -0.1213787535577637 -0.011672095381073928 0.294959801078698 -0.9554383695126704 0.3764287390110159 0.8865081410787173 0.26908125212978634 ,-161.59282241444794 83.67753661545042 348.32071832309805 ,0.017308473587036133
4,23,4,"tensor(0.94465, device='cuda:0')",0.2729724764479208 0.9414974344447566 -0.1976578054007241 -0.7932965207593752 0.3365228950249734 0.5073785285909141 0.5442119598584358 0.018300875879364062 0.838748127085294 ,-29.54623741357135 22.512459591815727 338.2823590549493 ,0.017308473587036133
3,23,3,"tensor(0.77658, device='cuda:0')",0.22275652134649576 -0.4401379811094879 -0.8698609600289419 0.8612715376745425 -0.3291722322049871 0.38711365248065766 -0.45671749538345624 -0.835418577199508 0.3057530544092935 ,110.97968449985252 -70.85905976903037 403.92762691907717 ,0.017308473587036133
1,24,1,"tensor(0.95894, device='cuda:0')",0.1265394167391429 -0.6971398316818649 0.7056796944038413 -0.9895661992580806 -0.1381246894219246 0.04099155349597411 0.06889494391632758 -0.7035038203554249 -0.7073442312255667 ,-334.2412347448041 239.6595500787265 882.3821955877595 ,0.019275426864624023
5,24,5,"tensor(0.92151, device='cuda:0')",-0.17515438937170483 -0.40173028871290695 0.898851330874283 0.8455229511548732 -0.5291013508529235 -0.07171261810842872 0.5043925841585886 0.747438650095281 0.4323466033052243 ,-74.59086561911653 -212.0968983699682 585.363478144157 ,0.019275426864624023
1,24,1,"tensor(0.90463, device='cuda:0')",-0.38438320441865825 0.18077543321331835 -0.9053009416251486 0.3167816913970288 0.9469265445891287 0.0545846054133445 0.8671210481567619 -0.265801357970628 -0.4212490070546024 ,-101.24281248172173 -45.12944972882088 1251.7736912392988 ,0.019275426864624023
4,25,4,"tensor(0.96139, device='cuda:0')",-0.5400004945034106 0.8416503676085569 0.004911684075018485 0.07762884779894186 0.05561555623797132 -0.9954298930079153 -0.8380771014205559 -0.5371513460922553 -0.09536877615759491 ,-24.738513815090055 84.72968739189515 472.8087055140871 ,0.01323390007019043
3,25,3,"tensor(0.67681, device='cuda:0')",0.9942441278295534 0.08844612174375127 -0.06046402091277443 0.052349660921741245 0.09135063394963253 0.9944418407721887 0.09347795075754284 -0.9918832316485089 0.08619470689480074 ,245.8375830079208 -31.634017389668116 569.5976418224701 ,0.01323390007019043
1,26,1,"tensor(0.96688, device='cuda:0')",-0.5582162417864508 0.803626001628122 -0.20634892030977112 -0.45852582943434816 -0.5060761669942169 -0.7305073421547416 -0.6914829651895655 -0.3131647532971087 0.6509832149487476 ,-85.78805284027985 121.33991588084983 241.91620303383937 ,0.01708197593688965
4,26,4,"tensor(0.90791, device='cuda:0')",0.4667818947334073 -0.8151936297629112 -0.3428906658733362 -0.2573430911449352 0.2457402052199786 -0.9345513816684519 0.8461023556219778 0.5244722085415132 -0.09507736996008946 ,111.82023097146043 169.6665897114437 571.0036028062409 ,0.01708197593688965
1,26,1,"tensor(0.65134, device='cuda:0')",-0.573776251987777 0.7386319604951064 -0.35384126326647464 0.8144799759274199 0.5599883675207054 -0.15177416464855067 0.08604174259119113 -0.375281034928027 -0.9229089680760612 ,-321.06447393011297 180.16718826103445 673.4557997071614 ,0.01708197593688965
1,27,1,"tensor(0.98131, device='cuda:0')",0.5663852175585236 0.009733222113063655 -0.824083157040891 0.8157725147885831 0.1355111146881818 0.562273902925858 0.11714516399192368 -0.9907280162503049 0.06881139709409406 ,227.03776153302354 -79.7533819807362 547.7101242972401 ,0.011269092559814453
1,27,1,"tensor(0.96990, device='cuda:0')",-0.026821951008410304 -0.20094508538716066 0.9792352401761535 0.9953041926438919 0.08577219193389195 0.04486307163297851 -0.09300616672883898 0.9758402552414006 0.1977009084470911 ,-87.96253743148843 3.8498382205031207 434.78012312442394 ,0.011269092559814453
4,28,4,"tensor(0.90259, device='cuda:0')",-0.982906637517046 -0.001739015415227231 -0.18409649032591502 0.18301380651402177 -0.11792462840395201 -0.9760121559904046 -0.020012210027438793 -0.9930210258807088 0.1162271638157029 ,-12.513167787961649 15.973068939049128 255.08016420892923 ,0.016414403915405273
4,28,4,"tensor(0.68947, device='cuda:0')",-0.1991718575930157 -0.9390872750312224 -0.28008152566240524 0.7537637191562964 0.03583473830193242 -0.6561677584387241 0.6262354404108851 -0.34180544379115013 0.7007126456459305 ,-214.77618779333397 81.26730355384295 531.1495669982768 ,0.016414403915405273
3,28,3,"tensor(0.55718, device='cuda:0')",-0.8770073700139991 0.4745413468617745 0.07528999309165556 0.023639058511247164 0.19912368683664272 -0.9796892120735454 -0.4798950592096467 -0.8574148747597021 -0.18585065156456673 ,-201.60760924534006 -68.65370194649606 492.90293421470653 ,0.016414403915405273
1,29,1,"tensor(0.94996, device='cuda:0')",-0.5535913781450368 -0.5827202808104025 0.5949568558943785 -0.26357003914948474 0.8002871576579565 0.5385826768013318 -0.7899793797981172 0.14134192449515642 -0.5966196777460391 ,223.45633931980507 -108.07474258826937 842.1056613084718 ,0.016999006271362305
5,29,5,"tensor(0.90058, device='cuda:0')",-0.6424022789271325 0.20524000051527547 0.7383737903106502 -0.6738609084215417 -0.6101597204845299 -0.4166732432008742 0.3650079288598004 -0.7652330740935928 0.5302712081404656 ,95.66612853943442 -122.15395745290718 392.44888754587237 ,0.016999006271362305
3,29,3,"tensor(0.77764, device='cuda:0')",-0.38669693620216755 0.9219957427554287 0.019731443756656617 -0.0601093974251031 -0.0038487172885141355 -0.9981843756122534 -0.9202458040507698 -0.3871808850086719 0.05690889570931592 ,92.76921481156553 26.642296375499733 266.23271101458147 ,0.016999006271362305
1,30,1,"tensor(0.98396, device='cuda:0')",-0.7652687687967877 -0.6428035935106476 -0.03416506511111511 -0.5861245318501672 0.6738833221323417 0.4498214104678664 -0.2661235515088266 0.36425925976106144 -0.8924648155589398 ,-79.81648387952973 -20.839052552149774 276.63188863659764 ,0.012603282928466797
3,30,3,"tensor(0.53711, device='cuda:0')",0.2932953514612347 0.5978853751696447 0.7459965917948178 -0.2734572210315994 -0.695244934580369 0.6647222195819947 0.9160780452979461 -0.39895809190764847 -0.04041603425006615 ,198.17574834560529 -169.26501268004753 595.3886860013342 ,0.012603282928466797
1,31,1,"tensor(0.96554, device='cuda:0')",-0.8011677349006033 0.5685755122592766 0.18668729847886734 0.5869871957354063 0.685880758635323 0.4301320924745299 0.11651734890959584 0.4541910080494051 -0.883252079312664 ,65.41330071828867 -31.84675860843764 610.5203612859765 ,0.011867523193359375
5,31,5,"tensor(0.65815, device='cuda:0')",0.9815982400566716 -0.19050061598238352 0.013206454027376675 -0.0630685711729187 -0.38869910681531933 -0.9192036551772297 0.1802421994091596 0.9014557779898609 -0.3935609608190875 ,-12.045875743390333 -97.78528471707664 345.3998650972528 ,0.011867523193359375
1,32,1,"tensor(0.98436, device='cuda:0')",-0.22555288851061492 0.44689848138381105 0.8656833380753967 -0.6954651793245856 -0.6961224603107851 0.17816201783175156 0.6822419503603835 -0.5618676602080805 0.4678147641756906 ,-12.018487304301042 98.8437718168453 315.41821775097736 ,0.018375635147094727
4,32,4,"tensor(0.95043, device='cuda:0')",0.6589365399670812 0.707164847838595 -0.25636012614606873 -0.6099303181517562 0.7017755538682603 0.3680979203855874 0.44021317937507143 -0.086191356726261 0.8937468359273657 ,113.14563861901557 -166.499014614598 441.15029084440823 ,0.018375635147094727
3,32,3,"tensor(0.62053, device='cuda:0')",0.3422981143592645 0.8950647018916249 -0.28581669008955424 -0.28479612820684 -0.19104637211103592 -0.9393574660700817 -0.8953899520680836 0.4029397760594851 0.18951614866455835 ,-253.94773019496486 140.45586269286215 523.5283619157658 ,0.018375635147094727
1,33,1,"tensor(0.96280, device='cuda:0')",0.17355705252172884 0.9667210975579633 0.1879581577274487 0.7081906252063717 -0.2551367713183078 0.6583094001235875 0.6843566233257176 0.01885596610084256 -0.7289036044996797 ,268.05456460415786 -248.26634703834492 687.3947923185303 ,0.017221927642822266
1,33,1,"tensor(0.96116, device='cuda:0')",-0.6350078519237443 0.1629185209768687 -0.7551308386749291 0.4816940086143816 -0.6806959318412698 -0.551927468459175 -0.6039336967417865 -0.7142202768736372 0.3537703860448821 ,-116.41519747676683 135.8269591333594 363.56910298624723 ,0.017221927642822266
1,33,1,"tensor(0.88056, device='cuda:0')",-0.025252114381375496 -0.09231222875983439 0.9954098568633233 0.9762115107723196 0.21221611286520015 0.04444555856336858 -0.2153448791007 0.9728529045347896 0.08475735474475499 ,-133.73313073269742 199.73764510670486 1450.7396593556193 ,0.017221927642822266
1,34,1,"tensor(0.95546, device='cuda:0')",-0.5907104827312002 0.31026031079244953 -0.7448487531965434 -0.4253727939390241 -0.9041655811992386 -0.03927579345031382 -0.6856523257219953 0.2936377723005265 0.6660763821893126 ,466.53431470307174 -288.57540243276844 873.2621805600191 ,0.01668262481689453
4,34,4,"tensor(0.77940, device='cuda:0')",-0.7508536295679487 0.5136630757248114 -0.4151735439566987 -0.06934871142750473 0.5638146131580007 0.8229847132315636 0.6568177701524089 0.6467328093010443 -0.3877203762837292 ,210.63992050811743 11.502034744760882 495.3594299068788 ,0.01668262481689453
5,34,5,"tensor(0.61072, device='cuda:0')",0.9461519292872319 0.32132201970512875 -0.03935335257212008 -0.2775449214726269 0.7425974180200334 -0.6095226749799656 -0.16662935897014683 0.5876233780259227 0.7917912744698574 ,-118.22537663147388 135.43000300891265 478.1343505992568 ,0.01668262481689453
4,35,4,"tensor(0.90041, device='cuda:0')",-0.3161213846957186 -0.10716636636050958 0.9426466146224396 0.47409909839907277 -0.8784844446227552 0.059119586035724356 0.8217647565059284 0.46559687550168777 0.328515196738017 ,-255.7075522755965 -116.8285577399089 587.4811934897041 ,0.018280506134033203
1,35,1,"tensor(0.73303, device='cuda:0')",0.7554444385523037 -0.5903691587800455 -0.2841970383760818 -0.6143684085261641 -0.48750165601088413 -0.6203979319692112 0.2277172783638144 0.6432778495704535 -0.7309845753410875 ,10.894134897229018 380.4509432503199 992.7415468211708 ,0.018280506134033203
